player_tournament_id,tournament_id,round_number,player_rating,title_encoded,seed_percentile,tournament_avg_rating,tournament_rating_std,n_rounds_total,field_size,rating_gap_to_field_avg,rounds_remaining,current_score,expected_score_so_far,score_delta,avg_opponent_rating_so_far,color_balance,opponent_rating,rating_diff,expected_score_this_game,playing_white,current_rank,gap_to_leader,opponent_current_score,player_result,final_performance_rating,action,action_aggressive,action_solid,action_passive
629,1051218,5,1986.0,0,0.5833,1993.5102040816328,149.4184730949986,7,49,-7.510204081632764,2,2.0,1.9893,0.0107,1988.75,0,1925.0,61.0,0.5869,1,19,-1.5,2.0,draw,1900.3,solid,0,1,0
629,1051218,6,1986.0,0,0.5833,1993.5102040816328,149.4184730949986,7,49,-7.510204081632764,1,2.5,2.5762,-0.0762,1976.0,1,1967.0,19.0,0.5273,0,22,-2.0,3.0,draw,1900.3,solid,0,1,0
629,1051218,7,1986.0,0,0.5833,1993.5102040816328,149.4184730949986,7,49,-7.510204081632764,0,3.0,3.1035,-0.1035,1974.5,0,1805.0,181.0,0.7392,1,17,-2.0,3.0,loss,1900.3,passive,0,0,1
630,1051218,1,1952.0,0,0.5,1993.5102040816328,149.4184730949986,7,49,-41.51020408163277,6,0.0,0.0,0.0,,0,2498.0,-546.0,0.0414,0,1,0.0,0.0,loss,2024.4,solid,0,1,0
630,1051218,2,1952.0,0,0.5,1993.5102040816328,149.4184730949986,7,49,-41.51020408163277,5,0.0,0.0414,-0.0414,2498.0,-1,1885.0,67.0,0.5952,1,30,-1.0,0.0,win,2024.4,aggressive,1,0,0
630,1051218,3,1952.0,0,0.5,1993.5102040816328,149.4184730949986,7,49,-41.51020408163277,4,1.0,0.6366,0.3634,2191.5,0,2098.0,-146.0,0.3014,0,17,-1.0,1.0,draw,2024.4,solid,0,1,0
630,1051218,4,1952.0,0,0.5,1993.5102040816328,149.4184730949986,7,49,-41.51020408163277,3,1.5,0.9381,0.5619,2160.3333333333335,-1,2100.0,-148.0,0.299,1,16,-1.0,1.5,draw,2024.4,solid,0,1,0
630,1051218,5,1952.0,0,0.5,1993.5102040816328,149.4184730949986,7,49,-41.51020408163277,2,2.0,1.2371,0.7629,2145.25,0,2147.0,-195.0,0.2455,1,19,-1.5,2.0,loss,2024.4,solid,0,1,0
630,1051218,6,1952.0,0,0.5,1993.5102040816328,149.4184730949986,7,49,-41.51020408163277,1,2.0,1.4826,0.5174,2145.6,1,1872.0,80.0,0.6131,0,28,-2.5,1.0,draw,2024.4,solid,0,1,0
630,1051218,7,1952.0,0,0.5,1993.5102040816328,149.4184730949986,7,49,-41.51020408163277,0,2.5,2.0958,0.4042,2100.0,0,1921.0,31.0,0.5445,0,26,-2.5,3.0,draw,2024.4,solid,0,1,0
631,1051218,1,1936.0,0,0.4375,1993.5102040816328,149.4184730949986,7,49,-57.51020408163277,6,0.0,0.0,0.0,,0,2241.0,-305.0,0.1473,1,1,0.0,0.0,loss,1964.0,solid,0,1,0
631,1051218,2,1936.0,0,0.4375,1993.5102040816328,149.4184730949986,7,49,-57.51020408163277,5,0.0,0.1473,-0.1473,2241.0,1,1837.0,99.0,0.6387,0,30,-1.0,0.0,win,1964.0,aggressive,1,0,0
631,1051218,3,1936.0,0,0.4375,1993.5102040816328,149.4184730949986,7,49,-57.51020408163277,4,1.0,0.7861,0.2139,2039.0,0,2094.0,-158.0,0.2871,1,17,-1.0,1.0,win,1964.0,aggressive,1,0,0
631,1051218,4,1936.0,0,0.4375,1993.5102040816328,149.4184730949986,7,49,-57.51020408163277,3,2.0,1.0732,0.9268,2057.3333333333335,1,2106.0,-170.0,0.2732,0,12,-0.5,1.5,loss,1964.0,solid,0,1,0
631,1051218,5,1936.0,0,0.4375,1993.5102040816328,149.4184730949986,7,49,-57.51020408163277,2,2.0,1.3463,0.6537,2069.5,0,1995.0,-59.0,0.4159,1,19,-1.5,2.0,loss,1964.0,aggressive,1,0,0
631,1051218,6,1936.0,0,0.4375,1993.5102040816328,149.4184730949986,7,49,-57.51020408163277,1,2.0,1.7622,0.2378,2054.6,1,1817.0,119.0,0.6649,0,28,-2.5,2.0,win,1964.0,solid,0,1,0
631,1051218,7,1936.0,0,0.4375,1993.5102040816328,149.4184730949986,7,49,-57.51020408163277,0,3.0,2.4271,0.5729,2015.0,0,2008.0,-72.0,0.3978,1,17,-2.0,3.0,loss,1964.0,aggressive,1,0,0
632,1051218,1,2023.0,0,0.6667,1993.5102040816328,149.4184730949986,7,49,29.489795918367236,6,0.0,0.0,0.0,,0,1856.0,167.0,0.7234,1,1,0.0,0.0,draw,1985.5,passive,0,0,1
632,1051218,2,2023.0,0,0.6667,1993.5102040816328,149.4184730949986,7,49,29.489795918367236,5,0.5,0.7234,-0.2234,1856.0,1,1986.0,37.0,0.553,0,20,-0.5,0.5,draw,1985.5,solid,0,1,0
632,1051218,3,2023.0,0,0.6667,1993.5102040816328,149.4184730949986,7,49,29.489795918367236,4,1.0,1.2764,-0.2764,1921.0,0,1928.0,95.0,0.6334,1,17,-1.0,1.0,draw,1985.5,solid,0,1,0
632,1051218,4,2023.0,0,0.6667,1993.5102040816328,149.4184730949986,7,49,29.489795918367236,3,1.5,1.9098,-0.4098,1923.3333333333333,1,1817.0,206.0,0.766,0,16,-1.0,1.5,win,1985.5,solid,0,1,0
632,1051218,5,2023.0,0,0.6667,1993.5102040816328,149.4184730949986,7,49,29.489795918367236,2,2.5,2.6758,-0.1758,1896.75,0,2150.0,-127.0,0.325,1,10,-1.0,2.5,draw,1985.5,solid,0,1,0
632,1051218,6,2023.0,0,0.6667,1993.5102040816328,149.4184730949986,7,49,29.489795918367236,1,3.0,3.0008,-0.0008,1947.4,1,2176.0,-153.0,0.293,0,8,-1.5,3.0,loss,1985.5,solid,0,1,0
633,1051218,1,1924.0,0,0.375,1993.5102040816328,149.4184730949986,7,49,-69.51020408163276,6,0.0,0.0,0.0,,0,2150.0,-226.0,0.214,0,1,0.0,0.0,loss,1867.0,solid,0,1,0
633,1051218,3,1924.0,0,0.375,1993.5102040816328,149.4184730949986,7,49,-69.51020408163276,4,0.0,0.214,-0.214,2150.0,-1,2024.0,-100.0,0.3599,1,42,-2.0,1.0,draw,1867.0,solid,0,1,0
633,1051218,4,1924.0,0,0.375,1993.5102040816328,149.4184730949986,7,49,-69.51020408163276,3,0.5,0.5739,-0.0739,2087.0,0,2050.0,-126.0,0.3262,1,40,-2.0,1.5,loss,1867.0,solid,0,1,0
633,1051218,5,1924.0,0,0.375,1993.5102040816328,149.4184730949986,7,49,-69.51020408163276,2,0.5,0.9002,-0.4002,2074.6666666666665,1,1805.0,119.0,0.6649,0,43,-3.0,1.5,draw,1867.0,passive,0,0,1
633,1051218,6,1924.0,0,0.375,1993.5102040816328,149.4184730949986,7,49,-69.51020408163276,1,1.0,1.565,-0.565,2007.25,0,2094.0,-170.0,0.2732,1,41,-3.5,2.0,draw,1867.0,solid,0,1,0
633,1051218,7,1924.0,0,0.375,1993.5102040816328,149.4184730949986,7,49,-69.51020408163276,0,1.5,1.8382,-0.3382,2024.6,1,1829.0,95.0,0.6334,0,35,-3.5,2.5,draw,1867.0,solid,0,1,0
634,1051218,1,1811.0,0,0.0417,1993.5102040816328,149.4184730949986,7,49,-182.51020408163276,6,0.0,0.0,0.0,,0,1986.0,-175.0,0.2675,1,1,0.0,0.0,draw,1838.3,solid,0,1,0
634,1051218,2,1811.0,0,0.0417,1993.5102040816328,149.4184730949986,7,49,-182.51020408163276,5,0.5,0.2675,0.2325,1986.0,1,2147.0,-336.0,0.1263,0,20,-0.5,0.0,loss,1838.3,solid,0,1,0
634,1051218,3,1811.0,0,0.0417,1993.5102040816328,149.4184730949986,7,49,-182.51020408163276,4,0.5,0.3938,0.1062,2066.5,0,1939.0,-128.0,0.3237,1,32,-1.5,0.5,draw,1838.3,solid,0,1,0
634,1051218,4,1811.0,0,0.0417,1993.5102040816328,149.4184730949986,7,49,-182.51020408163276,3,1.0,0.7175,0.2825,2024.0,1,1925.0,-114.0,0.3416,0,30,-1.5,1.0,loss,1838.3,solid,0,1,0
634,1051218,5,1811.0,0,0.0417,1993.5102040816328,149.4184730949986,7,49,-182.51020408163276,2,1.0,1.0591,-0.0591,1999.25,0,1898.0,-87.0,0.3773,0,38,-2.5,1.0,draw,1838.3,solid,0,1,0
634,1051218,7,1811.0,0,0.0417,1993.5102040816328,149.4184730949986,7,49,-182.51020408163276,0,1.5,1.4364,0.0636,1979.0,-1,1885.0,-74.0,0.3951,1,35,-3.5,2.5,draw,1838.3,solid,0,1,0
635,1051218,1,1829.0,0,0.0833,1993.5102040816328,149.4184730949986,7,49,-164.51020408163276,6,0.0,0.0,0.0,,0,1995.0,-166.0,0.2778,1,1,0.0,0.0,loss,1914.1,solid,0,1,0
635,1051218,2,1829.0,0,0.0833,1993.5102040816328,149.4184730949986,7,49,-164.51020408163276,5,0.0,0.2778,-0.2778,1995.0,1,1904.0,-75.0,0.3937,0,30,-1.0,0.0,win,1914.1,aggressive,1,0,0
635,1051218,3,1829.0,0,0.0833,1993.5102040816328,149.4184730949986,7,49,-164.51020408163276,4,1.0,0.6715,0.3285,1949.5,0,2008.0,-179.0,0.263,1,17,-1.0,1.0,loss,1914.1,solid,0,1,0
635,1051218,4,1829.0,0,0.0833,1993.5102040816328,149.4184730949986,7,49,-164.51020408163276,3,1.0,0.9345,0.0655,1969.0,1,2094.0,-265.0,0.1787,0,30,-1.5,1.0,draw,1914.1,solid,0,1,0
635,1051218,5,1829.0,0,0.0833,1993.5102040816328,149.4184730949986,7,49,-164.51020408163276,2,1.5,1.1131,0.3869,2000.25,0,1885.0,-56.0,0.4201,1,28,-2.0,1.5,win,1914.1,aggressive,1,0,0
635,1051218,6,1829.0,0,0.0833,1993.5102040816328,149.4184730949986,7,49,-164.51020408163276,1,2.5,1.5332,0.9668,1977.2,1,1939.0,-110.0,0.3468,0,22,-2.0,2.5,loss,1914.1,solid,0,1,0
635,1051218,7,1829.0,0,0.0833,1993.5102040816328,149.4184730949986,7,49,-164.51020408163276,0,2.5,1.88,0.62,1970.8333333333333,0,1924.0,-95.0,0.3666,1,26,-2.5,1.5,draw,1914.1,solid,0,1,0
636,1051218,1,1885.0,0,0.25,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,6,0.0,0.0,0.0,,0,2098.0,-213.0,0.2269,0,1,0.0,0.0,loss,1843.4,solid,0,1,0
636,1051218,2,1885.0,0,0.25,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,5,0.0,0.2269,-0.2269,2098.0,-1,1805.0,80.0,0.6131,1,30,-1.0,0.0,draw,1843.4,solid,0,1,0
636,1051218,3,1885.0,0,0.25,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,4,0.5,0.84,-0.34,1951.5,0,1808.0,77.0,0.609,0,32,-1.5,0.5,win,1843.4,aggressive,1,0,0
636,1051218,4,1885.0,0,0.25,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,3,1.5,1.449,0.051,1903.6666666666667,-1,2005.0,-120.0,0.3339,1,16,-1.0,1.5,loss,1843.4,solid,0,1,0
636,1051218,5,1885.0,0,0.25,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,2,1.5,1.7829,-0.2829,1929.0,0,1829.0,56.0,0.5799,0,28,-2.0,1.5,loss,1843.4,aggressive,1,0,0
636,1051218,6,1885.0,0,0.25,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,1,1.5,2.3628,-0.8628,1909.0,-1,1898.0,-13.0,0.4813,1,36,-3.0,1.5,win,1843.4,aggressive,1,0,0
636,1051218,7,1885.0,0,0.25,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,0,2.5,2.8441,-0.3441,1907.1666666666667,0,1811.0,74.0,0.6049,0,26,-2.5,1.5,draw,1843.4,solid,0,1,0
637,1051218,1,1885.0,0,0.2292,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,6,0.0,0.0,0.0,,0,2094.0,-209.0,0.2309,1,1,0.0,0.0,loss,1929.6,solid,0,1,0
637,1051218,2,1885.0,0,0.2292,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,5,0.0,0.2309,-0.2309,2094.0,1,1952.0,-67.0,0.4048,0,30,-1.0,0.0,loss,1929.6,aggressive,1,0,0
637,1051218,3,1885.0,0,0.2292,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,4,0.0,0.6357,-0.6357,2023.0,0,1904.0,-19.0,0.4727,1,42,-2.0,0.0,win,1929.6,aggressive,1,0,0
637,1051218,4,1885.0,0,0.2292,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,3,1.0,1.1084,-0.1084,1983.3333333333333,1,2147.0,-262.0,0.1812,0,30,-1.5,1.0,loss,1929.6,solid,0,1,0
637,1051218,5,1885.0,0,0.2292,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,2,1.0,1.2896,-0.2896,2024.25,0,1837.0,48.0,0.5686,1,38,-2.5,1.0,win,1929.6,aggressive,1,0,0
637,1051218,6,1885.0,0,0.2292,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,1,2.0,1.8582,0.1418,1986.8,1,1928.0,-43.0,0.4384,0,28,-2.5,2.0,win,1929.6,aggressive,1,0,0
637,1051218,7,1885.0,0,0.2292,1993.5102040816328,149.4184730949986,7,49,-108.51020408163276,0,3.0,2.2966,0.7034,1977.0,0,1995.0,-110.0,0.3468,1,17,-2.0,3.0,loss,1929.6,solid,0,1,0
638,1051218,1,1977.0,0,0.5417,1993.5102040816328,149.4184730949986,7,49,-16.510204081632764,6,0.0,0.0,0.0,,0,1808.0,169.0,0.7257,1,1,0.0,0.0,win,1870.4,solid,0,1,0
638,1051218,2,1977.0,0,0.5417,1993.5102040816328,149.4184730949986,7,49,-16.510204081632764,5,1.0,0.7257,0.2743,1808.0,1,2104.0,-127.0,0.325,1,1,0.0,1.0,draw,1870.4,solid,0,1,0
638,1051218,3,1977.0,0,0.5417,1993.5102040816328,149.4184730949986,7,49,-16.510204081632764,4,1.5,1.0506,0.4494,1956.0,2,2257.0,-280.0,0.1663,0,7,-0.5,1.5,loss,1870.4,solid,0,1,0
638,1051218,4,1977.0,0,0.5417,1993.5102040816328,149.4184730949986,7,49,-16.510204081632764,3,1.5,1.217,0.283,2056.3333333333335,1,2024.0,-47.0,0.4328,0,16,-1.0,1.5,loss,1870.4,aggressive,1,0,0
638,1051218,5,1977.0,0,0.5417,1993.5102040816328,149.4184730949986,7,49,-16.510204081632764,2,1.5,1.6498,-0.1498,2048.25,0,1872.0,105.0,0.6467,1,28,-2.0,0.5,draw,1870.4,passive,0,0,1
638,1051218,6,1977.0,0,0.5417,1993.5102040816328,149.4184730949986,7,49,-16.510204081632764,1,2.0,2.2964,-0.2964,2013.0,1,1925.0,52.0,0.5743,0,28,-2.5,2.5,loss,1870.4,aggressive,1,0,0
638,1051218,7,1977.0,0,0.5417,1993.5102040816328,149.4184730949986,7,49,-16.510204081632764,0,2.0,2.8707,-0.8707,1998.3333333333333,0,1817.0,160.0,0.7153,1,30,-3.0,2.0,draw,1870.4,passive,0,0,1
639,1051218,1,1928.0,0,0.4167,1993.5102040816328,149.4184730949986,7,49,-65.51020408163276,6,0.0,0.0,0.0,,0,2238.0,-310.0,0.1437,0,1,0.0,0.0,loss,1912.7,solid,0,1,0
639,1051218,2,1928.0,0,0.4167,1993.5102040816328,149.4184730949986,7,49,-65.51020408163276,5,0.0,0.1437,-0.1437,2238.0,-1,1872.0,56.0,0.5799,1,30,-1.0,0.0,win,1912.7,aggressive,1,0,0
639,1051218,3,1928.0,0,0.4167,1993.5102040816328,149.4184730949986,7,49,-65.51020408163276,4,1.0,0.7236,0.2764,2055.0,0,2023.0,-95.0,0.3666,0,17,-1.0,1.0,draw,1912.7,solid,0,1,0
639,1051218,4,1928.0,0,0.4167,1993.5102040816328,149.4184730949986,7,49,-65.51020408163276,3,1.5,1.0902,0.4098,2044.3333333333333,-1,2098.0,-170.0,0.2732,1,16,-1.0,1.5,draw,1912.7,solid,0,1,0
639,1051218,5,1928.0,0,0.4167,1993.5102040816328,149.4184730949986,7,49,-65.51020408163276,2,2.0,1.3634,0.6366,2057.75,0,2100.0,-172.0,0.2709,0,19,-1.5,2.0,loss,1912.7,solid,0,1,0
639,1051218,6,1928.0,0,0.4167,1993.5102040816328,149.4184730949986,7,49,-65.51020408163276,1,2.0,1.6343,0.3657,2066.2,-1,1885.0,43.0,0.5616,1,28,-2.5,2.0,loss,1912.7,aggressive,1,0,0
639,1051218,7,1928.0,0,0.4167,1993.5102040816328,149.4184730949986,7,49,-65.51020408163276,0,2.0,2.1959,-0.1959,2036.0,0,1887.0,41.0,0.5587,0,30,-3.0,2.0,draw,1912.7,solid,0,1,0
640,1051218,1,1879.0,0,0.2083,1993.5102040816328,149.4184730949986,7,49,-114.51020408163276,6,0.0,0.0,0.0,,0,2050.0,-171.0,0.272,0,1,0.0,0.0,loss,1730.0,solid,0,1,0
640,1051218,2,1879.0,0,0.2083,1993.5102040816328,149.4184730949986,7,49,-114.51020408163276,5,0.0,0.272,-0.272,2050.0,-1,1939.0,-60.0,0.4145,0,30,-1.0,0.0,draw,1730.0,solid,0,1,0
640,1051218,3,1879.0,0,0.2083,1993.5102040816328,149.4184730949986,7,49,-114.51020408163276,4,0.5,0.6865,-0.1865,1994.5,-2,1925.0,-46.0,0.4342,1,32,-1.5,0.5,draw,1730.0,solid,0,1,0
640,1051218,4,1879.0,0,0.2083,1993.5102040816328,149.4184730949986,7,49,-114.51020408163276,3,1.0,1.1207,-0.1207,1971.3333333333333,-1,1898.0,-19.0,0.4727,1,30,-1.5,0.5,draw,1730.0,solid,0,1,0
640,1051218,5,1879.0,0,0.2083,1993.5102040816328,149.4184730949986,7,49,-114.51020408163276,2,1.5,1.5934,-0.0934,1953.0,0,1921.0,-42.0,0.4398,0,28,-2.0,1.5,loss,1730.0,aggressive,1,0,0
640,1051218,6,1879.0,0,0.2083,1993.5102040816328,149.4184730949986,7,49,-114.51020408163276,1,1.5,2.0332,-0.5332,1946.6,-1,1805.0,74.0,0.6049,1,36,-3.0,2.0,loss,1730.0,aggressive,1,0,0
641,1051218,1,1887.0,0,0.2708,1993.5102040816328,149.4184730949986,7,49,-106.51020408163276,6,0.0,0.0,0.0,,0,2100.0,-213.0,0.2269,1,1,0.0,0.0,draw,1829.7,solid,0,1,0
641,1051218,2,1887.0,0,0.2708,1993.5102040816328,149.4184730949986,7,49,-106.51020408163276,5,0.5,0.2269,0.2731,2100.0,1,2176.0,-289.0,0.1593,0,20,-0.5,0.5,loss,1829.7,solid,0,1,0
641,1051218,3,1887.0,0,0.2708,1993.5102040816328,149.4184730949986,7,49,-106.51020408163276,4,0.5,0.3861,0.1139,2138.0,0,1856.0,31.0,0.5445,1,32,-1.5,0.5,loss,1829.7,aggressive,1,0,0
641,1051218,4,1887.0,0,0.2708,1993.5102040816328,149.4184730949986,7,49,-106.51020408163276,3,0.5,0.9306,-0.4306,2044.0,1,1837.0,50.0,0.5715,0,40,-2.0,0.5,draw,1829.7,solid,0,1,0
641,1051218,5,1887.0,0,0.2708,1993.5102040816328,149.4184730949986,7,49,-106.51020408163276,2,1.0,1.5021,-0.5021,1992.25,0,1817.0,70.0,0.5994,1,38,-2.5,1.5,draw,1829.7,solid,0,1,0
641,1051218,6,1887.0,0,0.2708,1993.5102040816328,149.4184730949986,7,49,-106.51020408163276,1,1.5,2.1015,-0.6015,1957.2,1,1808.0,79.0,0.6118,0,36,-3.0,1.5,draw,1829.7,solid,0,1,0
641,1051218,7,1887.0,0,0.2708,1993.5102040816328,149.4184730949986,7,49,-106.51020408163276,0,2.0,2.7133,-0.7133,1932.3333333333333,0,1928.0,-41.0,0.4413,1,30,-3.0,2.0,draw,1829.7,solid,0,1,0
642,1051218,1,1872.0,0,0.1875,1993.5102040816328,149.4184730949986,7,49,-121.51020408163276,6,0.0,0.0,0.0,,0,2024.0,-152.0,0.2942,1,1,0.0,0.0,loss,1789.7,solid,0,1,0
642,1051218,2,1872.0,0,0.1875,1993.5102040816328,149.4184730949986,7,49,-121.51020408163276,5,0.0,0.2942,-0.2942,2024.0,1,1928.0,-56.0,0.4201,0,30,-1.0,0.0,loss,1789.7,aggressive,1,0,0
642,1051218,4,1872.0,0,0.1875,1993.5102040816328,149.4184730949986,7,49,-121.51020408163276,3,0.0,0.7143,-0.7143,1976.0,0,1921.0,-49.0,0.4299,1,45,-2.5,1.0,draw,1789.7,solid,0,1,0
642,1051218,5,1872.0,0,0.1875,1993.5102040816328,149.4184730949986,7,49,-121.51020408163276,2,0.5,1.1443,-0.6443,1957.6666666666667,1,1977.0,-105.0,0.3533,0,43,-3.0,1.5,draw,1789.7,solid,0,1,0
642,1051218,6,1872.0,0,0.1875,1993.5102040816328,149.4184730949986,7,49,-121.51020408163276,1,1.0,1.4976,-0.4976,1962.5,0,1952.0,-80.0,0.3869,1,41,-3.5,2.0,draw,1789.7,solid,0,1,0
642,1051218,7,1872.0,0,0.1875,1993.5102040816328,149.4184730949986,7,49,-121.51020408163276,0,1.5,1.8845,-0.3845,1960.4,1,2094.0,-222.0,0.2179,0,35,-3.5,2.5,loss,1789.7,solid,0,1,0
643,1051218,1,1817.0,0,0.0625,1993.5102040816328,149.4184730949986,7,49,-176.51020408163276,6,0.0,0.0,0.0,,0,1986.0,-169.0,0.2743,0,1,0.0,0.0,loss,1856.9,solid,0,1,0
643,1051218,2,1817.0,0,0.0625,1993.5102040816328,149.4184730949986,7,49,-176.51020408163276,5,0.0,0.2743,-0.2743,1986.0,-1,1898.0,-81.0,0.3855,1,30,-1.0,0.0,win,1856.9,aggressive,1,0,0
643,1051218,3,1817.0,0,0.0625,1993.5102040816328,149.4184730949986,7,49,-176.51020408163276,4,1.0,0.6598,0.3402,1942.0,0,2005.0,-188.0,0.2531,0,17,-1.0,1.0,draw,1856.9,solid,0,1,0
643,1051218,4,1817.0,0,0.0625,1993.5102040816328,149.4184730949986,7,49,-176.51020408163276,3,1.5,0.9129,0.5871,1963.0,-1,2023.0,-206.0,0.234,1,16,-1.0,1.5,loss,1856.9,solid,0,1,0
643,1051218,5,1817.0,0,0.0625,1993.5102040816328,149.4184730949986,7,49,-176.51020408163276,2,1.5,1.1469,0.3531,1978.0,0,1887.0,-70.0,0.4006,0,28,-2.0,1.0,draw,1856.9,solid,0,1,0
643,1051218,6,1817.0,0,0.0625,1993.5102040816328,149.4184730949986,7,49,-176.51020408163276,1,2.0,1.5475,0.4525,1959.8,-1,1936.0,-119.0,0.3351,1,28,-2.5,2.0,loss,1856.9,solid,0,1,0
643,1051218,7,1817.0,0,0.0625,1993.5102040816328,149.4184730949986,7,49,-176.51020408163276,0,2.0,1.8827,0.1173,1955.8333333333333,0,1977.0,-160.0,0.2847,0,30,-3.0,2.0,draw,1856.9,solid,0,1,0
644,1051218,1,1808.0,0,0.0208,1993.5102040816328,149.4184730949986,7,49,-185.51020408163276,6,0.0,0.0,0.0,,0,1977.0,-169.0,0.2743,0,1,0.0,0.0,loss,1810.6,solid,0,1,0
644,1051218,2,1808.0,0,0.0208,1993.5102040816328,149.4184730949986,7,49,-185.51020408163276,5,0.0,0.2743,-0.2743,1977.0,-1,1898.0,-90.0,0.3733,0,30,-1.0,0.0,draw,1810.6,solid,0,1,0
644,1051218,3,1808.0,0,0.0208,1993.5102040816328,149.4184730949986,7,49,-185.51020408163276,4,0.5,0.6476,-0.1476,1937.5,-2,1885.0,-77.0,0.391,1,32,-1.5,0.5,loss,1810.6,aggressive,1,0,0
644,1051218,4,1808.0,0,0.0208,1993.5102040816328,149.4184730949986,7,49,-185.51020408163276,3,0.5,1.0386,-0.5386,1920.0,-1,1904.0,-96.0,0.3653,0,40,-2.0,0.0,win,1810.6,aggressive,1,0,0
644,1051218,5,1808.0,0,0.0208,1993.5102040816328,149.4184730949986,7,49,-185.51020408163276,2,1.5,1.4038,0.0962,1916.0,-2,1939.0,-131.0,0.3199,1,28,-2.0,1.5,loss,1810.6,solid,0,1,0
644,1051218,6,1808.0,0,0.0208,1993.5102040816328,149.4184730949986,7,49,-185.51020408163276,1,1.5,1.7238,-0.2238,1920.6,-1,1887.0,-79.0,0.3882,1,36,-3.0,1.5,draw,1810.6,solid,0,1,0
644,1051218,7,1808.0,0,0.0208,1993.5102040816328,149.4184730949986,7,49,-185.51020408163276,0,2.0,2.112,-0.112,1915.0,0,1898.0,-90.0,0.3733,0,30,-3.0,1.5,draw,1810.6,solid,0,1,0
645,1051218,1,2098.0,0,0.75,1993.5102040816328,149.4184730949986,7,49,104.48979591836724,6,0.0,0.0,0.0,,0,1885.0,213.0,0.7731,1,1,0.0,0.0,win,1933.0,solid,0,1,0
645,1051218,2,2098.0,0,0.75,1993.5102040816328,149.4184730949986,7,49,104.48979591836724,5,1.0,0.7731,0.2269,1885.0,1,1967.0,131.0,0.6801,0,1,0.0,1.0,loss,1933.0,passive,0,0,1
645,1051218,3,2098.0,0,0.75,1993.5102040816328,149.4184730949986,7,49,104.48979591836724,4,1.0,1.4532,-0.4532,1926.0,0,1952.0,146.0,0.6986,1,17,-1.0,1.0,draw,1933.0,passive,0,0,1
645,1051218,4,2098.0,0,0.75,1993.5102040816328,149.4184730949986,7,49,104.48979591836724,3,1.5,2.1518,-0.6518,1934.6666666666667,1,1928.0,170.0,0.7268,0,16,-1.0,1.5,draw,1933.0,passive,0,0,1
646,1051218,1,1898.0,0,0.3125,1993.5102040816328,149.4184730949986,7,49,-95.51020408163276,6,0.0,0.0,0.0,,0,2106.0,-208.0,0.2319,1,1,0.0,0.0,loss,1719.6,solid,0,1,0
646,1051218,2,1898.0,0,0.3125,1993.5102040816328,149.4184730949986,7,49,-95.51020408163276,5,0.0,0.2319,-0.2319,2106.0,1,1817.0,81.0,0.6145,0,30,-1.0,0.0,loss,1719.6,aggressive,1,0,0
646,1051218,3,1898.0,0,0.3125,1993.5102040816328,149.4184730949986,7,49,-95.51020408163276,4,0.0,0.8464,-0.8464,1961.5,0,1837.0,61.0,0.5869,1,42,-2.0,0.0,draw,1719.6,solid,0,1,0
646,1051218,4,1898.0,0,0.3125,1993.5102040816328,149.4184730949986,7,49,-95.51020408163276,3,0.5,1.4333,-0.9333,1920.0,1,1879.0,19.0,0.5273,0,40,-2.0,1.0,draw,1719.6,solid,0,1,0
646,1051218,5,1898.0,0,0.3125,1993.5102040816328,149.4184730949986,7,49,-95.51020408163276,2,1.0,1.9607,-0.9607,1909.75,0,1811.0,87.0,0.6227,1,38,-2.5,1.0,draw,1719.6,solid,0,1,0
646,1051218,6,1898.0,0,0.3125,1993.5102040816328,149.4184730949986,7,49,-95.51020408163276,1,1.5,2.5833,-1.0833,1890.0,1,1885.0,13.0,0.5187,0,36,-3.0,1.5,loss,1719.6,aggressive,1,0,0
646,1051218,7,1898.0,0,0.3125,1993.5102040816328,149.4184730949986,7,49,-95.51020408163276,0,1.5,3.102,-1.602,1889.1666666666667,0,1808.0,90.0,0.6267,1,35,-3.5,2.0,draw,1719.6,solid,0,1,0
647,1051218,1,1898.0,0,0.2917,1993.5102040816328,149.4184730949986,7,49,-95.51020408163276,6,0.0,0.0,0.0,,0,2104.0,-206.0,0.234,0,1,0.0,0.0,loss,1780.7,solid,0,1,0
647,1051218,2,1898.0,0,0.2917,1993.5102040816328,149.4184730949986,7,49,-95.51020408163276,5,0.0,0.234,-0.234,2104.0,-1,1808.0,90.0,0.6267,1,30,-1.0,0.0,draw,1780.7,solid,0,1,0
647,1051218,3,1898.0,0,0.2917,1993.5102040816328,149.4184730949986,7,49,-95.51020408163276,4,0.5,0.8607,-0.3607,1956.0,0,1805.0,93.0,0.6307,0,32,-1.5,0.5,draw,1780.7,solid,0,1,0
